TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
281.797369615,-156.029,-4.70386,-4.00073,-0.779478,0.81296,1.50772,-0.482367,-0.747276,-1.00384,-1.49959,1.4661,0.903387,0.661172,1.18109,-0.248923,1.27528,2.26652,2.00676,0.968793,2.47521,2.4878
281.820589569,-157.443,-2.65196,-0.233728,0.475173,-1.51565,2.02556,0.68786,1.28498,0.465216,-0.452096,1.19011,0.102195,0.183674,2.20024,0.555945,2.04719,1.21313,0.503954,-0.745887,1.32003,1.89368
281.843809524,-155.283,-2.12217,-0.376712,0.221934,-0.783197,3.28526,0.716432,0.364829,0.572933,-0.229294,-1.26895,-2.20215,0.228613,0.430616,0.996844,1.22452,-1.41726,-0.95191,0.726388,1.72988,0.655411
281.867029478,-153.935,-1.47343,-3.28786,2.33085,-0.0949482,2.30555,-0.217943,-0.545388,-1.40559,-0.900154,-3.11079,-2.28768,-1.81318,0.566538,0.618111,2.51167,2.64914,-1.02216,-0.112144,0.276111,0.771205
281.890249433,-152.858,0.129554,-2.08919,0.882086,-0.432315,2.54661,-0.427083,1.61997,-0.120782,0.775996,-0.0135092,0.727803,-3.64408,0.33671,0.674638,3.86259,2.54868,1.69521,1.34088,0.802689,0.775614
281.913469388,-161.424,-1.03955,-4.29949,2.79039,0.909093,6.38819,0.15492,1.70435,-3.61674,-2.88537,-2.13825,-0.48544,-0.977958,0.80006,0.432394,2.47524,1.83035,2.04849,0.940665,0.764886,1.51347
281.936689342,-162.206,-0.0686714,-4.78618,2.4789,0.997834,5.03249,-0.520603,0.610769,-1.71067,-2.87599,-3.36183,0.969286,0.313182,0.504176,1.18134,1.61304,2.36288,2.97259,1.15837,-0.0133709,-1.2663
281.959909297,-157.082,3.30844,-5.84109,4.13502,-2.62427,2.93411,-1.36541,1.71203,-2.28393,0.549219,0.413121,2.4492,0.366342,-0.87253,-1.71353,1.508,1.46925,3.70638,3.535,1.13135,-0.756021
281.983129252,-157.347,2.2801,-6.68786,0.29141,-3.62694,2.30079,-2.40734,3.43555,-0.397856,1.84468,-2.96002,-0.257182,1.01306,2.19906,1.3938,3.09978,1.60828,3.49254,1.68602,2.32532,1.39702
282.006349206,-161.108,-0.442792,-5.21973,2.04339,-4.81764,3.33691,-1.44208,0.225833,-3.57609,-0.281398,-2.32374,-0.104782,1.19293,3.96213,3.05056,2.50818,1.39705,0.88657,1.71184,2.09216,1.54568
282.029569161,-159.101,1.7639,-7.25797,1.63369,-2.05831,5.68604,-2.09707,0.98948,-4.76456,-1.0504,-0.816135,2.48644,-0.188502,1.59105,2.90511,3.14091,2.43425,1.12586,1.77236,2.30364,0.70013
282.052789116,-159.844,2.64812,-5.13443,3.41002,-5.74289,3.88087,0.545717,2.39347,-3.46519,0.350811,-3.4545,0.798382,-0.812462,3.05903,2.72336,2.85133,2.35513,1.40407,0.690146,0.0348944,-1.0318
282.076009070,-160.692,3.55387,-5.85464,1.78943,-5.82689,2.7627,-2.5335,1.75174,-1.14996,3.03567,1.24747,3.03498,1.95196,0.975366,-0.578474,0.627927,-1.57177,-0.574935,-1.69453,0.956429,0.553951
282.099229025,-160.589,2.96233,-5.8609,4.56687,-2.71661,2.51481,-3.3899,1.75199,0.0222285,2.74663,-0.361252,2.57215,1.94095,2.40487,0.6394,-1.56734,-0.805532,-0.107132,0.479871,0.143588,0.347334
282.122448980,-158.836,3.23822,-6.3357,3.41504,-3.7413,4.33704,-3.37324,0.0249641,-2.54265,1.61177,1.06736,1.92395,2.73625,3.6434,-0.371503,-0.302955,-1.08414,0.827478,1.78633,2.05063,-0.151656
282.145668934,-159.832,4.01571,-6.97893,0.922462,-6.5181,1.50864,-4.70475,-1.23169,0.238637,3.03452,1.83111,2.89015,1.44614,1.82734,1.83115,1.94292,2.18352,1.78753,1.99551,2.14695,2.52353
282.168888889,-160.213,0.420683,-3.53136,9.41802,0.196179,5.95883,-5.59116,-1.4279,-1.20582,3.38257,1.16636,-0.133807,-1.10992,2.41195,1.85727,3.88352,1.81244,0.361203,-0.588994,0.846988,-0.261853
282.192108844,-159.494,2.86384,-5.14951,4.16977,-5.59087,3.22322,-1.52232,3.37694,-1.24607,1.48194,0.0258661,-0.511764,-1.42416,1.99289,0.44862,2.59331,2.24257,2.10582,-0.556978,-1.0546,0.708837
282.215328798,-157.607,2.72434,-5.25722,3.04331,-3.91699,4.76304,-0.201138,1.65285,-2.88683,-1.57488,0.822022,2.17702,-0.523014,-1.31732,-1.11881,1.51237,1.72028,1.50389,0.967609,2.85178,2.85749
282.238548753,-154.594,4.15503,-5.72555,5.49977,-1.91798,4.04243,-2.50874,1.5081,-1.73119,2.02488,-0.415791,1.67097,0.540906,0.27418,-2.80697,0.214088,1.82183,2.41462,-0.0469274,1.61552,0.824492
282.261768707,-157.188,4.90954,-6.8256,3.23138,-3.8327,4.60902,-0.864082,1.57767,-4.52901,-1.63581,-2.42714,0.975544,1.33198,2.86793,2.94332,1.78695,1.47787,1.13941,-0.641671,0.191136,0.889183
282.284988662,-159.741,3.94444,-5.95413,4.00995,-3.19825,4.62428,-3.6505,-0.503031,-3.32873,0.255231,-2.8792,0.82843,0.705888,0.794667,0.817936,2.56421,2.3917,2.99119,0.438088,-0.39342,-1.16281
282.308208617,-159.211,2.53495,-7.13811,4.54977,-1.43816,5.3181,-1.77722,1.84724,-1.00629,1.59059,-1.42627,-0.324158,-0.520269,1.90266,1.57962,3.20511,1.0643,0.89965,-0.520189,-1.71882,-0.17896
282.331428571,-158.155,2.49249,-6.1675,1.45142,-4.14658,3.32878,-0.947418,2.18458,-1.7264,0.0854798,-0.0931402,1.89954,1.99512,2.56869,-1.2407,-0.581452,0.213236,0.691227,0.51548,2.25818,0.838668
282.354648526,-159.48,1.66985,-6.3634,2.46765,-5.10508,1.96478,-3.50649,0.118509,-2.94917,1.89581,-0.428616,0.610211,-1.39003,-0.0970127,0.585755,3.05327,3.09405,2.4836,-0.218817,1.23305,1.23932
282.377868481,-161.165,2.0258,-7.95889,0.880977,-5.03981,3.75324,-1.0285,1.72832,-1.82288,-0.101096,0.25783,2.09178,-0.459954,2.19684,0.869863,2.77675,1.0703,0.685293,1.61165,2.48543,0.899888
282.401088435,-163.105,-0.820733,-8.1558,1.44081,-3.58072,4.01597,-2.487,1.22974,1.90741,5.15298,2.07491,1.26382,0.739374,1.78998,2.28916,0.776095,-0.255108,0.237607,0.371082,1.59855,-0.0172953
282.424308390,-161.935,-1.24824,-7.36519,0.837288,-5.04988,0.881179,-3.36041,1.55851,1.20612,3.19908,0.630993,0.808128,1.59576,3.60756,-0.20593,-1.31871,-1.63063,2.11367,1.81173,2.43564,2.02654
282.447528345,-165.637,-2.7469,-9.03014,3.32449,-2.48619,6.30507,-0.754264,2.67501,-2.76312,0.40909,-1.0279,2.02359,0.231873,0.159827,1.01913,3.04879,4.05208,0.877359,-0.629341,0.101773,1.80624
282.470748299,-161.695,0.206985,-6.46238,1.56202,-5.47599,2.85159,-1.73688,4.16474,-0.726491,2.72782,0.536604,1.79797,0.0734145,2.00736,0.955317,0.811147,-0.437368,1.59508,1.37968,-0.337824,0.43865
282.493968254,-158.392,2.3047,-6.53808,1.93709,-4.18811,2.93483,0.23404,2.19723,0.186236,2.09384,-0.606335,-0.256176,-1.91362,0.172826,-0.76123,2.48375,0.807679,0.551298,-1.54799,1.92347,2.83859
282.517188209,-158.531,2.63372,-4.0681,-0.709956,-5.3769,3.24652,-2.89278,-0.625871,-3.12806,3.58382,-1.46437,1.03645,0.396115,0.7918,-1.07874,1.21257,0.53951,-0.262325,1.4169,2.39194,1.50738
282.540408163,-156.863,1.06142,-4.96558,1.24652,-5.55158,1.21491,-3.81484,2.44766,-0.579589,1.53801,-1.81335,1.17206,-1.37416,0.87189,-1.12024,1.41604,0.841758,0.871016,0.65546,2.35208,-0.244635
282.563628118,-161.399,-2.00669,-4.05163,2.27817,-3.70246,1.82848,-0.0576531,2.78345,-0.372908,1.57994,-1.50198,0.746225,-2.76991,0.00475814,2.21744,2.77194,2.27109,1.18846,-0.067557,-0.895665,-1.65114
282.586848073,-157.935,1.27396,-3.00039,1.54147,-5.27631,1.75096,-4.20206,1.92145,-0.642905,0.122224,-2.87786,-1.95232,-2.88098,0.965949,1.94747,2.95913,2.01557,1.98537,-1.23561,0.0112078,1.0852
282.610068027,-154.131,-1.08739,-5.81043,1.01723,-3.30108,1.91546,-1.016,2.40605,-1.31824,-0.365419,-3.27479,-0.0411713,1.65756,2.41884,0.373687,1.47303,0.415696,-0.348728,-0.599298,0.629663,0.933417
282.633287982,-157.712,-1.14192,-2.19752,0.58099,-3.29785,0.951583,-1.66154,0.585801,-1.13059,1.67582,-1.55318,-0.558285,1.44539,2.23366,-0.822546,0.7145,0.764474,2.53764,1.94409,1.5701,1.33338
282.656507937,-156.531,-5.90028,-5.78112,2.08731,-1.32238,2.67063,-0.0500515,2.0355,-0.723084,-0.0917516,-0.331524,2.98338,-0.403108,-0.664157,-2.40101,-0.339724,-0.0156916,1.06675,0.364481,1.26545,2.49424
282.679727891,-156.983,-2.2013,-3.45375,-1.31949,-0.992708,3.53074,-0.833993,4.28442,-0.414748,0.100967,-2.81372,-1.51524,-2.78752,-1.04826,0.0591489,4.33822,0.428803,0.438337,0.561253,2.42212,3.01546
282.702947846,-154.366,-3.18443,-4.45325,-1.17051,-1.67454,1.88272,-0.367231,2.28213,-1.55557,0.88931,0.544867,0.284199,-0.135097,1.62689,0.0999196,1.60296,1.38491,1.75992,0.911701,0.977352,2.12635
282.726167800,-157.141,-3.38846,-4.63879,1.36691,-0.359476,4.04015,1.3134,2.65657,-1.34147,-1.37488,-1.94078,1.20213,-0.348527,-0.151936,-0.482202,-0.301225,-0.882803,3.20904,2.95152,3.03612,1.31704
282.749387755,-157.29,-2.7465,-3.09544,-3.26661,-1.70205,1.37873,-1.22098,0.989242,0.409392,1.79898,2.32186,3.07282,0.633638,1.35424,0.00971299,1.35151,1.5158,0.822969,2.07665,2.84927,1.06137
282.772607710,-158.607,-4.18543,-3.34162,-1.09972,-3.77567,1.51726,1.79294,4.91029,1.1631,1.19125,-3.53001,0.113805,0.578157,0.589669,1.18305,1.62562,1.38633,4.29445,2.77068,3.21018,1.90677
282.795827664,-156.604,-5.2778,-3.7216,-1.45731,-2.53992,0.067579,-1.74522,0.569923,1.0758,0.450393,-0.199839,2.34018,2.35069,2.62391,0.765061,1.4376,2.149,3.74935,1.76754,4.02201,3.01523
282.819047619,-156.101,-3.15035,-4.19157,-2.55381,-2.19162,0.457475,-0.248995,3.55017,-0.209188,1.28187,1.15084,3.22628,0.791695,2.01726,1.38205,2.36909,1.86674,2.57138,0.879228,2.03497,1.72586
282.842267574,-161.625,-6.2928,-2.67883,-1.32982,-2.75698,0.089032,0.887219,-0.573601,-2.33789,-0.888336,2.19518,1.13897,1.09037,3.77301,2.154,1.18313,1.52276,1.71832,4.14869,4.457,2.36722
282.865487528,-156.053,-5.37594,-6.9244,-3.71036,-1.58748,-0.442412,0.309235,1.08842,-2.24251,-0.730306,-0.392354,1.19215,1.30251,1.22133,3.5101,5.79464,3.42896,1.77783,0.13422,1.81681,2.65832
282.888707483,-157.935,-3.74346,-4.72569,-1.5579,0.166427,2.69231,1.23094,1.02583,-1.542,-0.648131,-2.37546,0.425481,-1.14965,0.49858,0.790351,2.75236,2.45331,2.97135,2.7118,3.0669,2.06861
282.911927438,-156.678,-8.08173,-5.56179,-2.49916,0.238995,2.02286,0.121692,1.7384,0.295988,0.329893,-0.204387,-0.457143,-1.39734,1.76974,3.18462,3.83957,1.39253,1.19319,0.339915,-0.705879,-0.945238
282.935147392,-156.723,-2.73874,0.0503625,-2.31672,-2.41564,1.37951,1.10197,0.201878,-0.542784,-0.576307,-2.71227,0.514397,-0.401904,-0.381852,-0.512131,1.37262,0.921494,1.72554,0.461207,1.25411,1.87049
282.958367347,-154.288,-4.81778,-5.68219,-0.116386,1.43121,1.22628,0.14944,1.61305,-1.04663,-0.59567,0.472829,1.72532,0.188035,1.26093,1.37897,-0.284271,-1.4468,-1.1848,-0.319964,2.08971,0.866068
282.981587302,-157.275,-3.05946,-2.04587,-0.282389,-1.65797,2.02941,0.571731,0.28462,-1.79738,-1.57744,1.47642,-0.0307588,-0.102548,-1.24245,0.494954,0.334604,0.511995,2.26777,1.64575,1.59049,0.418808
283.004807256,-153.427,-3.97168,-3.09694,-1.28107,-0.105225,2.88626,1.10971,0.593022,-0.366757,0.436968,-3.1874,-1.63456,-0.471445,-0.380656,-0.236201,1.77212,1.87239,1.42686,0.579612,0.298842,-0.216265
283.028027211,-155.472,-4.11188,-0.165119,1.39776,-0.833027,0.642478,-0.134232,-0.452074,-4.14032,-2.76858,-1.95884,0.291221,2.94785,1.07963,-0.256737,-0.799121,2.1526,2.83761,2.27818,2.18102,1.43643
283.051247166,-155.124,-0.645565,-0.867551,-0.17403,-1.26086,-0.0281643,-2.71395,-0.912715,-2.199,-1.84465,-1.17595,2.81327,1.306,0.119544,0.0851522,2.06581,0.610349,1.15011,2.7552,0.419967,1.63494
283.074467120,-155.439,-1.89521,-3.31622,-0.301295,-1.45406,0.695203,-2.18336,-1.2943,-2.26802,0.566074,-0.519904,2.87315,1.91587,1.24024,0.647878,0.584167,0.412234,0.818728,1.93334,2.78807,2.03691
283.097687075,-155.907,-3.24131,-3.98273,-1.30551,-2.26314,1.12968,-1.34183,-0.900875,-1.17172,-0.197201,-0.547847,1.06552,2.18964,1.7056,1.18501,0.439088,2.34391,3.3126,2.33833,3.28063,2.31975
283.120907029,-157.627,-4.70091,-0.745497,-1.265,-4.22977,0.521149,1.29248,0.676827,-0.99692,-2.25414,0.391852,1.42491,2.28505,3.01324,2.03382,1.16802,1.96346,3.97304,3.50676,2.00986,0.38508
283.144126984,-156.122,-2.47792,-4.2525,-2.40559,-2.2518,0.0464544,0.0880102,1.5951,-0.195246,0.341368,1.76852,1.19319,0.485364,3.5652,3.12056,3.09831,1.11868,1.90679,2.67905,1.55688,1.00238
283.167346939,-157.276,-2.62062,-1.45762,-3.17237,0.668985,0.909466,-1.333,1.12236,-0.997609,-1.60991,2.82385,3.60076,1.14191,0.997361,-0.701187,0.179128,1.50156,-1.27928,1.17542,2.63996,0.45254
283.190566893,-158.654,-3.48826,-0.36866,2.35832,1.52671,0.706544,-1.18048,-2.09039,-2.40831,-1.80871,-0.71158,-1.50699,-1.19929,0.104631,0.843122,0.786255,0.266791,2.12894,2.26552,0.329025,-0.0175045
283.213786848,-155.935,-2.38018,-2.67957,-1.11662,1.17791,0.865792,0.0691576,0.715764,-0.393339,-0.0923608,-0.459308,-0.304071,0.694443,1.29301,0.306686,1.9542,1.97873,-0.0350639,1.6515,0.82267,0.215553
283.237006803,-156.881,-4.94002,0.53048,0.217832,-0.836469,2.14407,2.45333,0.749612,-1.39829,-0.679189,1.13601,-1.00862,0.211577,1.73222,2.52439,2.07018,1.22016,1.28694,2.4542,-0.244887,-1.00324
283.260226757,-158.941,-3.95765,-3.11426,-3.64369,-0.846514,-0.149566,1.08306,0.638538,-0.73699,0.851942,2.46104,1.78352,0.558015,2.66575,1.2135,0.446767,1.28311,1.25847,1.74116,0.835849,0.338067
283.283446712,-156.351,-6.5682,-5.30161,-1.94977,-2.95547,0.044727,-1.67855,-2.07653,-1.96262,-0.398021,0.0800807,-0.340657,1.54553,0.720246,-1.0716,0.0845271,1.8598,2.10935,0.385249,-0.0939335,-1.36706
283.306666667,-154.178,-4.0906,-1.05865,-0.325488,0.10695,2.70836,3.44679,3.65662,0.352351,1.99129,1.48498,-0.292118,-1.65708,-0.0855014,1.60112,-0.0226497,0.221414,0.985052,0.186015,-0.230434,-1.41654
283.329886621,-152.276,-2.12989,-4.01983,1.24055,0.996359,3.32282,-0.886527,-1.98414,-0.740645,0.276538,0.656225,2.84595,1.52626,-1.08993,-0.930779,-0.925335,0.785617,1.80761,3.23245,1.50163,1.21431
283.353106576,-158.786,-6.80304,-2.62185,-0.0632127,-0.165826,2.76912,2.41261,0.914731,0.249619,0.647242,1.52887,1.12281,-1.97391,0.432837,1.74248,1.15729,2.51542,3.3303,0.968644,-0.666633,-1.64024
283.376326531,-152.436,-1.77624,-1.68692,-0.698468,-0.694853,1.06133,0.432236,2.23158,2.72505,1.69929,-2.52542,-0.246291,0.424999,2.04927,2.36364,0.221632,-0.0366115,1.26844,1.11826,-0.661976,-2.58207
283.399546485,-153.725,-2.1225,-0.197267,-1.16165,-2.66959,0.351265,1.81762,1.10344,-0.397057,-1.75583,-2.40762,-0.0832686,1.49572,1.84366,-0.0901332,0.263069,1.83046,1.93376,1.18804,-0.021997,-1.63851
283.422766440,-156.269,-5.5503,-2.8184,1.81939,2.40418,1.84644,-0.233838,-0.195702,-2.30004,-1.0353,0.90049,2.00194,1.34023,1.21048,1.12591,2.1747,3.11511,2.84651,-0.161669,-0.908985,-2.59984
283.445986395,-153.443,-0.393944,-1.50266,-0.717328,-0.102478,2.7025,0.929,0.450679,1.25827,0.28429,0.636931,-0.952573,-1.35686,1.08928,1.31121,0.984264,1.79348,1.03169,0.608928,-0.0774678,-0.875359
283.469206349,-154.271,-4.26974,-3.59119,-2.39924,-0.965894,2.95099,0.894001,0.687221,-0.937864,-0.806223,-1.14532,0.0795274,-0.377928,0.965032,4.09257,2.98961,3.4631,2.8713,1.39335,-0.330503,-2.33815
283.492426304,-159.129,-7.18635,-3.99505,-2.11705,1.51055,3.32851,0.832107,3.95754,0.403534,-0.523647,-1.0752,-1.03962,1.36822,1.55861,1.22312,3.4437,4.13991,2.40855,0.0251307,-0.158717,1.49498
283.515646259,-154.662,-2.51437,-2.57528,-1.42478,-0.164487,0.691203,-1.65536,0.643596,1.30353,1.78633,2.74216,0.774853,0.232103,0.84819,1.67037,2.20117,1.12617,1.67364,1.52351,0.919891,2.05444
283.538866213,-157.69,-6.37322,-3.68025,-2.60364,-1.30133,1.59263,4.44193,4.97919,0.856314,0.575926,1.38945,0.43181,0.077622,-0.186181,1.08807,1.98951,3.38552,2.5382,-0.648686,-1.22995,-0.0837802
283.562086168,-156.998,-5.46596,-1.94608,-0.00237402,1.10178,2.19457,0.621651,0.374293,-0.953318,-0.820548,-0.0741288,-0.444989,-0.880009,-0.585215,1.75625,5.04469,5.6967,3.21907,0.677762,-2.31289,-3.29844
283.585306122,-157.437,-4.4784,-3.1662,-2.25359,-2.64286,2.91616,3.50494,2.69814,0.932797,0.667208,1.0022,0.0812579,2.49064,1.15094,2.24166,3.10485,2.62389,3.26525,0.529701,-1.81616,-2.53065
283.608526077,-159.245,-4.42707,-5.16693,-2.50336,-1.09657,3.13821,-0.14597,1.59244,1.12586,3.94366,4.02172,4.60065,-0.77671,1.28881,1.19555,1.88936,3.18382,1.9194,0.310937,-1.54742,-2.32115
283.631746032,-159.807,-4.57108,-4.43217,2.02915,-0.382735,3.8957,-2.29979,2.23849,-1.44769,1.98441,-0.0702621,3.38758,1.69079,1.55405,2.28721,3.94523,1.09703,1.66973,-0.65022,-0.770795,-2.62134
283.654965986,-162.238,-1.9035,-7.1354,0.194629,-2.84471,3.65174,-0.36811,2.32183,-0.725973,1.73328,0.677304,2.47432,-0.26422,2.07671,1.54527,3.66276,2.23859,2.26864,2.22812,-0.271344,-2.42953
283.678185941,-159.451,-2.23943,-9.14941,2.51373,-3.0595,3.64802,-0.824111,0.771223,-3.41123,0.0440389,0.35942,3.29219,2.30992,3.16795,3.41078,3.73614,2.71738,0.137176,0.592578,-0.145799,-0.533925
283.701405896,-165.018,-1.40948,-9.29947,4.94253,-3.49664,4.35233,-1.30879,2.86114,-0.953666,2.77379,1.33441,2.49806,2.3761,0.403441,-0.513042,2.57373,2.93157,2.10785,2.82281,-0.505783,-1.82227
283.724625850,-159.977,1.8848,-10.2061,2.78964,-5.82987,3.11208,-0.978839,2.81361,2.09299,3.32368,1.29255,0.890758,1.39752,-0.16114,-0.160922,0.982106,1.51155,2.92166,1.11654,-2.19764,-4.19233
283.747845805,-163.459,4.51356,-11.0528,2.08579,-8.45896,2.97711,-1.84931,2.65217,2.13432,1.29672,2.25032,1.7458,0.513687,-1.38853,0.314534,1.79248,4.23892,0.227116,-2.03201,-2.0208,-0.479144
283.771065760,-161.548,3.54382,-13.1457,3.56948,-5.92716,4.75042,1.87841,1.9382,1.78916,2.92739,4.13632,0.320604,-0.328148,-1.03217,-1.04929,-0.654184,1.6447,0.718036,-1.4606,-2.48923,-0.0258016
283.794285714,-168.382,5.80169,-8.71791,6.51407,-3.77348,1.11492,-0.737182,1.22195,2.10551,-1.25048,0.94048,-0.347657,0.845997,0.842515,0.857701,-0.529544,-1.5573,-0.713033,3.17289,0.146593,-1.19684
283.817505669,-168.445,5.87836,-10.2916,2.88732,-3.54922,1.14607,-0.803075,0.605358,0.78206,0.635235,1.91414,-0.141117,-0.104346,-1.32048,-1.80231,0.946768,2.53442,1.26877,-0.452198,-0.656121,-0.392373
283.840725624,-170.59,4.79439,-12.5408,5.91625,-2.40557,2.66164,0.520661,0.729257,0.992068,-0.729009,0.372536,0.0164381,-0.53095,-1.41123,0.145613,-0.915289,-0.0520803,0.0706782,0.40503,0.33594,-0.598368
283.863945578,-171.919,6.37239,-11.9229,4.89967,-2.50823,-0.211556,-0.750314,-0.731674,1.06536,-1.01824,-1.6622,-1.12064,0.789948,2.04647,3.28677,3.90649,2.94288,2.21755,0.851361,-1.64789,-2.67805
283.887165533,-175.805,6.00239,-12.8065,3.70896,-4.16431,0.129097,-0.145317,-1.65262,0.527202,-0.0483803,0.711717,-2.03549,0.397651,1.59184,3.62843,3.72446,3.87085,1.74128,2.14258,-1.15513,-4.04361
283.910385488,-174.824,8.84003,-12.8257,1.51165,-2.60021,-0.734773,0.144312,0.488745,-0.768778,-2.6456,-0.796861,0.127778,3.10686,3.40187,3.1273,4.15952,2.56643,-0.661644,0.0436231,-1.14064,-0.71064
283.933605442,-170.619,12.3629,-13.0562,5.43761,-0.866336,-0.052593,0.608392,-1.86077,-2.37685,-2.9968,0.668487,1.4147,1.97341,0.206572,3.09212,1.46223,1.86214,-1.149,-0.391435,-0.92018,-0.257598
283.956825397,-175.683,10.3786,-12.8313,3.5533,-1.36426,1.84645,3.68645,0.145271,1.81271,0.525074,1.74204,-0.576117,-1.76947,-0.258471,-0.921545,0.165087,1.4376,0.60374,0.517045,0.555713,0.154427
283.980045351,-177.843,9.88014,-14.8761,3.27348,-0.816129,0.740785,2.90232,1.48506,3.12135,0.12794,-0.25414,-0.596994,2.32895,2.35827,3.70707,2.93267,2.93345,3.12609,0.248485,-2.33576,-1.30391
284.003265306,-175.211,14.343,-11.6321,2.79177,-0.33212,3.51258,4.2136,-1.23787,-1.68612,0.897266,2.58923,0.552685,-0.550848,-0.207055,0.115424,1.16636,2.77084,-0.0407087,-0.995017,-0.66903,-0.151316
284.026485261,-176.526,13.25,-14.9118,1.89657,0.231923,-0.694172,3.26917,1.74097,0.690344,-1.46802,-0.657165,-1.73747,3.41595,2.0987,3.99316,4.09683,3.43104,0.556285,0.518439,0.956387,-1.65275
284.049705215,-176.392,15.0399,-12.6119,-1.17298,-1.7623,1.32276,2.66818,3.67598,1.88696,-1.00127,0.530081,0.4246,0.89258,-1.19383,1.33779,2.58561,3.53826,2.79235,1.87703,0.733819,0.20186
284.072925170,-182.088,13.8989,-13.9432,2.11359,1.88138,0.0970756,1.57936,1.91229,0.351565,-0.868405,2.10375,1.35585,3.75974,3.5638,2.5707,3.7686,4.63653,2.9811,0.987983,-0.770639,-0.83204
284.096145125,-179.574,16.2185,-12.1539,3.44463,2.19839,0.963624,0.811816,0.673503,3.03739,-0.99736,-1.42551,-1.65426,1.98705,0.212543,0.584856,2.13817,5.50177,4.10202,1.45803,-1.28427,-1.02992
284.119365079,-185.095,14.731,-14.9837,2.05108,1.08604,1.65024,4.21947,0.35901,-1.58055,-3.18849,-0.618864,1.24106,5.36861,5.43399,4.69284,2.32683,6.68241,3.3682,1.43605,0.631895,0.331748
284.142585034,-184.658,16.6587,-14.4775,1.21717,3.98015,1.88791,1.4338,-0.369593,0.916626,-0.710009,1.70433,2.11781,3.31875,1.61398,4.55731,3.04508,4.60213,3.65642,0.450395,0.106961,1.61947
284.165804989,-182.44,15.6744,-14.657,-0.792314,0.22755,2.64067,2.76465,1.18461,2.01939,0.214574,2.90781,1.72219,1.93319,2.36856,4.89757,5.30954,7.42844,4.10112,2.65351,-2.17582,-3.95923
284.189024943,-179.813,20.9865,-13.8605,0.184192,-0.304175,-0.61305,1.97969,-0.043595,1.85578,0.0217396,1.7417,1.89572,1.6748,0.78771,2.48444,4.97314,5.51556,1.99411,-0.0946642,0.156858,-1.98822
284.212244898,-186.103,17.4834,-14.1925,0.141523,1.25952,0.910642,2.71274,1.30354,3.46765,0.583913,1.85785,2.84704,5.55512,5.54624,4.19758,1.50482,2.59553,1.185,-2.36618,-0.295112,0.14954
284.235464853,-185.714,21.0647,-11.4245,-1.01472,0.783347,1.47827,2.53527,0.421769,3.10665,3.26187,4.56526,1.36331,2.23035,0.445094,-0.439672,-0.589509,1.02705,-0.388706,1.1392,-0.325439,0.216182
284.258684807,-185.995,20.3739,-11.627,-1.58437,-1.8741,-1.38467,3.7715,3.0615,1.94265,1.68261,2.47086,3.12435,4.01714,1.81051,1.89447,1.05733,1.77062,1.23365,0.930139,-1.03008,-0.979943
284.281904762,-184.672,23.6201,-12.3772,-0.757728,-1.08087,0.268749,2.44361,1.15915,0.843681,0.886024,2.95649,0.587724,-0.711116,-1.90087,1.74022,3.57865,0.626033,0.904891,-0.937755,-1.42618,-2.35994
284.305124717,-187.004,22.1905,-12.0209,-0.775982,0.508783,0.229452,2.50454,-0.342016,1.51154,-0.355966,2.26897,1.33127,1.71994,-0.610013,-0.87751,4.29192,2.2218,0.749563,-1.65191,-1.34588,-1.27015
284.328344671,-185.883,19.6426,-12.1241,-1.36753,2.2008,2.00434,4.39865,-0.32278,0.517552,-1.09252,-1.27783,0.382098,1.15888,-0.194968,2.73658,3.70169,4.83698,1.05507,0.14708,-1.48204,-2.96545
284.351564626,-191.004,20.2136,-10.0393,-1.21953,0.945159,-0.0585876,3.28628,3.11725,2.52363,1.69477,1.04587,0.691685,-0.215295,-0.831874,1.16681,0.113159,1.76644,1.077,-0.884074,-3.21625,-2.77229
284.374784580,-192.313,19.5566,-12.3838,-1.66033,-0.0755648,-0.491877,2.77177,2.03132,2.94648,1.98662,0.857825,0.645048,1.54856,0.202477,2.74441,0.427759,3.18449,1.09272,0.0853319,-2.07371,-3.79952
284.398004535,-192.475,21.074,-10.8353,-0.047004,2.27198,1.53898,3.45874,-0.914425,-1.13912,-1.36451,0.608234,0.40455,2.16623,1.32972,1.99602,2.59736,3.58144,0.830435,-1.71257,-1.65404,-0.0698438
284.421224490,-196.065,20.0168,-12.061,1.33997,2.21132,2.38087,1.70421,0.470466,0.318606,-0.261707,1.36989,2.56187,3.32571,1.76033,2.1117,2.01152,1.14273,0.306537,-0.488802,1.57766,-0.448222
284.444444444,-191.842,21.4466,-13.202,-1.29705,-0.748989,0.727836,1.72067,0.655186,0.782935,-0.346927,2.91587,1.97995,-0.654397,0.743922,3.49398,4.43789,4.38996,3.99526,2.71381,-0.587993,-2.35454
284.467664399,-196.241,23.0312,-10.3737,0.25336,0.652696,1.95419,1.50023,0.421489,2.37226,-1.01909,1.52925,1.3582,-0.603855,-1.56357,1.82273,1.9811,4.90221,4.56427,3.087,0.753247,0.134349
